match_id,date,format,pitch_type,stadium,difficulty,innings_number,player_name,opponent_name,runs,overs,wickets,is_chasing,result,fifties,hundreds,double_hundreds,triple_hundreds,quadruple_hundreds,quintuple_hundreds,ducks
223,2024-01-20,T20,Normal,2,Insane,1,Sid,Joe,24,5.0,4,False,Win,0,0,0,0,0,0,0
223,2024-01-20,T20,Normal,2,Insane,2,Joe,Sid,62,10.0,5,True,Loss,1,0,0,0,0,0,0
224,2024-06-27,T20,Dry,3,Hard,1,Zafi,Arjun,80,5.0,4,False,Loss,1,0,0,0,0,0,0
224,2024-06-27,T20,Dry,3,Hard,2,Arjun,Zafi,149,5.0,0,True,Win,0,1,0,0,0,0,0
225,2024-12-02,ODI,Green,4,Hard,1,Karthik,Ragz,53,20.0,2,False,Win,1,0,0,0,0,0,0
225,2024-12-02,ODI,Green,4,Hard,2,Ragz,Karthik,73,50.0,1,True,Loss,1,0,0,0,0,0,0
226,2024-11-18,T20,Dry,5,Insane,1,Ragz,Arjun,61,10.0,4,False,Win,1,0,0,0,0,0,0
226,2024-11-18,T20,Dry,5,Insane,2,Arjun,Ragz,78,10.0,0,True,Loss,1,0,0,0,0,0,0
227,2024-01-19,ODI,Dry,6,Insane,1,Zafi,Sid,17,30.0,1,False,Win,0,0,0,0,0,0,0
227,2024-01-19,ODI,Dry,6,Insane,2,Sid,Zafi,68,20.0,2,True,Loss,1,0,0,0,0,0,0
228,2024-05-20,Test,Bouncy,7,Hard,1,Sara,Leo,224,60.0,1,False,Win,0,0,1,0,0,0,0
228,2024-05-20,Test,Bouncy,7,Hard,2,Leo,Sara,90,50.0,1,True,Loss,1,0,0,0,0,0,0
229,2024-09-16,ODI,Dry,8,Medium,1,Nikita,Joe,130,30.0,2,False,Win,0,1,0,0,0,0,0
229,2024-09-16,ODI,Dry,8,Medium,2,Joe,Nikita,139,40.0,1,True,Loss,0,1,0,0,0,0,0
230,2024-05-24,ODI,Normal,9,Ultra Insane,1,Anya,Sara,85,40.0,1,False,Loss,1,0,0,0,0,0,0
230,2024-05-24,ODI,Normal,9,Ultra Insane,2,Sara,Anya,64,30.0,2,True,Win,1,0,0,0,0,0,0
231,2024-10-21,T20,Dry,10,Ultra Insane,1,Sara,Anya,164,15.0,2,False,Win,0,1,0,0,0,0,0
231,2024-10-21,T20,Dry,10,Ultra Insane,2,Anya,Sara,37,5.0,1,True,Loss,0,0,0,0,0,0,0
232,2024-02-22,Test,Bouncy,11,Ultra Insane,1,Joe,Rohan,139,50.0,5,False,Win,0,1,0,0,0,0,0
232,2024-02-22,Test,Bouncy,11,Ultra Insane,2,Rohan,Joe,95,60.0,3,True,Loss,1,0,0,0,0,0,0
233,2024-11-30,T20,Dry,12,Hard,1,Sara,Zafi,75,10.0,3,False,Win,1,0,0,0,0,0,0
233,2024-11-30,T20,Dry,12,Hard,2,Zafi,Sara,60,10.0,1,True,Loss,1,0,0,0,0,0,0
234,2024-03-15,T20,Green,13,Insane,1,Sara,Nikita,181,5.0,0,False,Loss,0,1,0,0,0,0,0
234,2024-03-15,T20,Green,13,Insane,2,Nikita,Sara,39,10.0,6,True,Win,0,0,0,0,0,0,0
235,2024-11-15,Test,Bouncy,1,Medium,1,Joe,Arjun,230,30.0,5,False,Win,0,0,1,0,0,0,0
235,2024-11-15,Test,Bouncy,1,Medium,2,Arjun,Joe,134,60.0,1,True,Loss,0,1,0,0,0,0,0
236,2024-07-04,ODI,Normal,2,Medium,1,Karthik,Vikram,270,40.0,2,False,Loss,0,0,1,0,0,0,0
236,2024-07-04,ODI,Normal,2,Medium,2,Vikram,Karthik,153,40.0,0,True,Win,0,1,0,0,0,0,0
237,2024-08-22,Test,Green,3,Ultra Insane,1,Anya,Sara,82,30.0,3,False,Loss,1,0,0,0,0,0,0
237,2024-08-22,Test,Green,3,Ultra Insane,2,Sara,Anya,50,60.0,2,True,Win,1,0,0,0,0,0,0
238,2024-04-10,T20,Green,4,Hard,1,Nikita,Sara,49,10.0,2,False,Loss,0,0,0,0,0,0,0
238,2024-04-10,T20,Green,4,Hard,2,Sara,Nikita,142,10.0,1,True,Win,0,1,0,0,0,0,0
239,2024-01-13,Test,Green,5,Ultra Insane,1,Arjun,Joe,214,40.0,7,False,Loss,0,0,1,0,0,0,0
239,2024-01-13,Test,Green,5,Ultra Insane,2,Joe,Arjun,188,30.0,3,True,Win,0,1,0,0,0,0,0
240,2024-05-28,T20,Dry,6,Hard,1,Sid,Leo,78,20.0,2,False,Loss,1,0,0,0,0,0,0
240,2024-05-28,T20,Dry,6,Hard,2,Leo,Sid,59,5.0,3,True,Win,1,0,0,0,0,0,0
241,2024-03-14,Test,Dry,7,Medium,1,Sara,Anya,346,40.0,3,False,Win,0,0,0,1,0,0,0
241,2024-03-14,Test,Dry,7,Medium,2,Anya,Sara,372,50.0,1,True,Loss,0,0,0,1,0,0,0
242,2024-06-30,T20,Dry,8,Medium,1,Nikita,Arjun,109,20.0,3,False,Win,0,1,0,0,0,0,0
242,2024-06-30,T20,Dry,8,Medium,2,Arjun,Nikita,202,20.0,1,True,Loss,0,0,1,0,0,0,0
243,2024-04-01,Test,Normal,9,Ultra Insane,1,Zafi,Sara,30,40.0,1,False,Loss,0,0,0,0,0,0,0
243,2024-04-01,Test,Normal,9,Ultra Insane,2,Sara,Zafi,197,30.0,1,True,Win,0,1,0,0,0,0,0
244,2024-08-11,Test,Normal,10,Medium,1,Anya,Karthik,138,30.0,0,False,Loss,0,1,0,0,0,0,0
244,2024-08-11,Test,Normal,10,Medium,2,Karthik,Anya,109,30.0,1,True,Win,0,1,0,0,0,0,0
245,2024-02-12,Test,Bouncy,11,Medium,1,Vikram,Karthik,87,30.0,1,False,Win,1,0,0,0,0,0,0
245,2024-02-12,Test,Bouncy,11,Medium,2,Karthik,Vikram,56,50.0,2,True,Loss,1,0,0,0,0,0,0
246,2024-02-14,T20,Bouncy,12,Hard,1,Anya,Ragz,206,10.0,2,False,Loss,0,0,1,0,0,0,0
246,2024-02-14,T20,Bouncy,12,Hard,2,Ragz,Anya,29,20.0,0,True,Win,0,0,0,0,0,0,0
247,2024-03-30,T20,Normal,13,Insane,1,Ragz,Leo,76,20.0,1,False,Draw,1,0,0,0,0,0,0
247,2024-03-30,T20,Normal,13,Insane,2,Leo,Ragz,27,5.0,5,True,Draw,0,0,0,0,0,0,0
248,2024-12-04,T20,Dry,1,Hard,1,Zafi,Sara,99,15.0,2,False,Loss,1,0,0,0,0,0,0
248,2024-12-04,T20,Dry,1,Hard,2,Sara,Zafi,25,5.0,2,True,Win,0,0,0,0,0,0,0
249,2024-07-06,Test,Bouncy,2,Medium,1,Anya,Karthik,423,30.0,0,False,Loss,0,0,0,0,1,0,0
249,2024-07-06,Test,Bouncy,2,Medium,2,Karthik,Anya,201,30.0,2,True,Win,0,0,1,0,0,0,0
250,2024-09-04,T20,Dry,3,Medium,1,Ragz,Arjun,122,10.0,1,False,Loss,0,1,0,0,0,0,0
250,2024-09-04,T20,Dry,3,Medium,2,Arjun,Ragz,218,10.0,1,True,Win,0,0,1,0,0,0,0
251,2024-10-20,Test,Bouncy,4,Ultra Insane,1,Vikram,Zafi,70,40.0,2,False,Loss,1,0,0,0,0,0,0
251,2024-10-20,Test,Bouncy,4,Ultra Insane,2,Zafi,Vikram,224,40.0,4,True,Win,0,0,1,0,0,0,0
252,2024-11-26,T20,Normal,5,Ultra Insane,1,Sid,Anya,84,5.0,2,False,Loss,1,0,0,0,0,0,0
252,2024-11-26,T20,Normal,5,Ultra Insane,2,Anya,Sid,45,20.0,5,True,Win,0,0,0,0,0,0,0
253,2024-01-19,T20,Normal,6,Ultra Insane,1,Vikram,Karthik,48,15.0,6,False,Win,0,0,0,0,0,0,0
253,2024-01-19,T20,Normal,6,Ultra Insane,2,Karthik,Vikram,245,10.0,4,True,Loss,0,0,1,0,0,0,0
254,2024-04-03,T20,Normal,7,Insane,1,Sid,Sara,3,5.0,6,False,Win,0,0,0,0,0,0,0
254,2024-04-03,T20,Normal,7,Insane,2,Sara,Sid,92,20.0,2,True,Loss,1,0,0,0,0,0,0
255,2024-09-08,Test,Normal,8,Ultra Insane,1,Nikita,Leo,94,60.0,2,False,Win,1,0,0,0,0,0,0
255,2024-09-08,Test,Normal,8,Ultra Insane,2,Leo,Nikita,51,50.0,1,True,Loss,1,0,0,0,0,0,0
256,2024-08-15,T20,Normal,9,Ultra Insane,1,Leo,Sid,25,5.0,3,False,Loss,0,0,0,0,0,0,0
256,2024-08-15,T20,Normal,9,Ultra Insane,2,Sid,Leo,11,10.0,5,True,Win,0,0,0,0,0,0,0
257,2024-06-29,Test,Normal,10,Insane,1,Rohan,Ragz,59,50.0,3,False,Win,1,0,0,0,0,0,0
257,2024-06-29,Test,Normal,10,Insane,2,Ragz,Rohan,76,50.0,1,True,Loss,1,0,0,0,0,0,0
258,2024-07-11,Test,Bouncy,11,Insane,1,Rohan,Sara,146,30.0,2,False,Loss,0,1,0,0,0,0,0
258,2024-07-11,Test,Bouncy,11,Insane,2,Sara,Rohan,55,60.0,3,True,Win,1,0,0,0,0,0,0
259,2024-07-06,T20,Dry,12,Ultra Insane,1,Rohan,Vikram,54,15.0,3,False,Loss,1,0,0,0,0,0,0
259,2024-07-06,T20,Dry,12,Ultra Insane,2,Vikram,Rohan,45,5.0,1,True,Win,0,0,0,0,0,0,0
260,2024-04-21,ODI,Green,13,Ultra Insane,1,Zafi,Leo,87,40.0,4,False,Win,1,0,0,0,0,0,0
260,2024-04-21,ODI,Green,13,Ultra Insane,2,Leo,Zafi,29,40.0,5,True,Loss,0,0,0,0,0,0,0
261,2024-06-29,T20,Bouncy,1,Ultra Insane,1,Sid,Karthik,59,20.0,4,False,Win,1,0,0,0,0,0,0
261,2024-06-29,T20,Bouncy,1,Ultra Insane,2,Karthik,Sid,30,10.0,0,True,Loss,0,0,0,0,0,0,0
262,2024-05-17,ODI,Dry,2,Ultra Insane,1,Nikita,Leo,319,50.0,2,False,Win,0,0,0,1,0,0,0
262,2024-05-17,ODI,Dry,2,Ultra Insane,2,Leo,Nikita,373,40.0,4,True,Loss,0,0,0,1,0,0,0
263,2024-12-08,T20,Normal,3,Insane,1,Nikita,Anya,34,10.0,3,False,Win,0,0,0,0,0,0,0
263,2024-12-08,T20,Normal,3,Insane,2,Anya,Nikita,52,15.0,2,True,Loss,1,0,0,0,0,0,0
264,2024-01-22,T20,Dry,4,Insane,1,Ragz,Sara,188,5.0,2,False,Loss,0,1,0,0,0,0,0
264,2024-01-22,T20,Dry,4,Insane,2,Sara,Ragz,57,20.0,4,True,Win,1,0,0,0,0,0,0
265,2024-09-29,ODI,Normal,5,Medium,1,Zafi,Leo,158,50.0,0,False,Loss,0,1,0,0,0,0,0
265,2024-09-29,ODI,Normal,5,Medium,2,Leo,Zafi,250,20.0,0,True,Win,0,0,1,0,0,0,0
266,2024-11-16,ODI,Normal,6,Insane,1,Ragz,Vikram,418,40.0,6,False,Loss,0,0,0,0,1,0,0
266,2024-11-16,ODI,Normal,6,Insane,2,Vikram,Ragz,65,40.0,2,True,Win,1,0,0,0,0,0,0
267,2024-06-17,Test,Dry,7,Medium,1,Nikita,Anya,191,30.0,1,False,Win,0,1,0,0,0,0,0
267,2024-06-17,Test,Dry,7,Medium,2,Anya,Nikita,175,30.0,3,True,Loss,0,1,0,0,0,0,0
268,2024-03-05,T20,Green,8,Medium,1,Arjun,Rohan,26,5.0,3,False,Loss,0,0,0,0,0,0,0
268,2024-03-05,T20,Green,8,Medium,2,Rohan,Arjun,115,20.0,0,True,Win,0,1,0,0,0,0,0
269,2024-03-18,ODI,Dry,9,Medium,1,Rohan,Vikram,3,30.0,0,False,Loss,0,0,0,0,0,0,0
269,2024-03-18,ODI,Dry,9,Medium,2,Vikram,Rohan,390,50.0,3,True,Win,0,0,0,1,0,0,0
270,2024-12-04,Test,Bouncy,10,Ultra Insane,1,Karthik,Zafi,68,30.0,3,False,Win,1,0,0,0,0,0,0
270,2024-12-04,Test,Bouncy,10,Ultra Insane,2,Zafi,Karthik,158,60.0,5,True,Loss,0,1,0,0,0,0,0
271,2024-01-22,ODI,Dry,11,Medium,1,Arjun,Rohan,145,40.0,4,False,Loss,0,1,0,0,0,0,0
271,2024-01-22,ODI,Dry,11,Medium,2,Rohan,Arjun,62,50.0,1,True,Win,1,0,0,0,0,0,0
272,2024-04-22,Test,Green,12,Medium,1,Rohan,Sara,135,60.0,1,False,Loss,0,1,0,0,0,0,0
272,2024-04-22,Test,Green,12,Medium,2,Sara,Rohan,110,30.0,3,True,Win,0,1,0,0,0,0,0
273,2024-02-02,T20,Dry,13,Medium,1,Ragz,Arjun,58,10.0,1,False,Win,1,0,0,0,0,0,0
273,2024-02-02,T20,Dry,13,Medium,2,Arjun,Ragz,11,10.0,3,True,Loss,0,0,0,0,0,0,0
274,2024-03-19,T20,Dry,1,Insane,1,Anya,Joe,91,15.0,1,False,Loss,1,0,0,0,0,0,0
274,2024-03-19,T20,Dry,1,Insane,2,Joe,Anya,191,5.0,3,True,Win,0,1,0,0,0,0,0
275,2024-03-02,Test,Bouncy,2,Ultra Insane,1,Zafi,Ragz,144,30.0,3,False,Win,0,1,0,0,0,0,0
275,2024-03-02,Test,Bouncy,2,Ultra Insane,2,Ragz,Zafi,84,30.0,2,True,Loss,1,0,0,0,0,0,0
276,2024-12-10,T20,Normal,3,Medium,1,Leo,Vikram,196,15.0,3,False,Loss,0,1,0,0,0,0,0
276,2024-12-10,T20,Normal,3,Medium,2,Vikram,Leo,114,5.0,1,True,Win,0,1,0,0,0,0,0
277,2024-02-10,Test,Green,4,Ultra Insane,1,Sid,Anya,165,40.0,1,False,Loss,0,1,0,0,0,0,0
277,2024-02-10,Test,Green,4,Ultra Insane,2,Anya,Sid,496,30.0,0,True,Win,0,0,0,0,1,0,0
278,2024-11-18,Test,Dry,5,Insane,1,Leo,Anya,401,40.0,3,False,Win,0,0,0,0,1,0,0
278,2024-11-18,Test,Dry,5,Insane,2,Anya,Leo,186,60.0,0,True,Loss,0,1,0,0,0,0,0
279,2024-03-05,T20,Normal,6,Medium,1,Ragz,Leo,139,15.0,2,False,Loss,0,1,0,0,0,0,0
279,2024-03-05,T20,Normal,6,Medium,2,Leo,Ragz,168,20.0,3,True,Win,0,1,0,0,0,0,0
280,2024-03-23,T20,Normal,7,Medium,1,Arjun,Sid,108,5.0,2,False,Win,0,1,0,0,0,0,0
280,2024-03-23,T20,Normal,7,Medium,2,Sid,Arjun,242,10.0,0,True,Loss,0,0,1,0,0,0,0
281,2024-10-09,T20,Green,8,Ultra Insane,1,Rohan,Sid,55,10.0,3,False,Win,1,0,0,0,0,0,0
281,2024-10-09,T20,Green,8,Ultra Insane,2,Sid,Rohan,221,15.0,1,True,Loss,0,0,1,0,0,0,0
282,2024-09-04,ODI,Dry,9,Hard,1,Vikram,Zafi,75,50.0,1,False,Win,1,0,0,0,0,0,0
282,2024-09-04,ODI,Dry,9,Hard,2,Zafi,Vikram,34,50.0,2,True,Loss,0,0,0,0,0,0,0
283,2024-02-16,ODI,Green,10,Medium,1,Arjun,Sara,73,50.0,1,False,Loss,1,0,0,0,0,0,0
283,2024-02-16,ODI,Green,10,Medium,2,Sara,Arjun,186,50.0,1,True,Win,0,1,0,0,0,0,0
284,2024-11-13,T20,Green,11,Insane,1,Joe,Karthik,54,10.0,3,False,Win,1,0,0,0,0,0,0
284,2024-11-13,T20,Green,11,Insane,2,Karthik,Joe,127,20.0,2,True,Loss,0,1,0,0,0,0,0
285,2024-12-23,ODI,Normal,12,Medium,1,Karthik,Arjun,64,20.0,1,False,Win,1,0,0,0,0,0,0
285,2024-12-23,ODI,Normal,12,Medium,2,Arjun,Karthik,179,40.0,1,True,Loss,0,1,0,0,0,0,0
286,2024-10-10,Test,Bouncy,13,Insane,1,Arjun,Anya,537,30.0,4,False,Loss,0,0,0,0,0,1,0
286,2024-10-10,Test,Bouncy,13,Insane,2,Anya,Arjun,89,40.0,2,True,Win,1,0,0,0,0,0,0
287,2024-11-30,Test,Normal,1,Ultra Insane,1,Leo,Nikita,54,60.0,4,False,Win,1,0,0,0,0,0,0
287,2024-11-30,Test,Normal,1,Ultra Insane,2,Nikita,Leo,218,50.0,3,True,Loss,0,0,1,0,0,0,0
288,2024-08-29,Test,Bouncy,2,Ultra Insane,1,Vikram,Karthik,404,30.0,1,False,Win,0,0,0,0,1,0,0
288,2024-08-29,Test,Bouncy,2,Ultra Insane,2,Karthik,Vikram,129,40.0,6,True,Loss,0,1,0,0,0,0,0
289,2024-05-19,T20,Dry,3,Medium,1,Nikita,Joe,32,20.0,1,False,Win,0,0,0,0,0,0,0
289,2024-05-19,T20,Dry,3,Medium,2,Joe,Nikita,61,10.0,5,True,Loss,1,0,0,0,0,0,0
290,2024-06-25,ODI,Normal,4,Ultra Insane,1,Zafi,Anya,15,30.0,2,False,Win,0,0,0,0,0,0,0
290,2024-06-25,ODI,Normal,4,Ultra Insane,2,Anya,Zafi,117,20.0,3,True,Loss,0,1,0,0,0,0,0
291,2024-03-16,T20,Green,5,Ultra Insane,1,Leo,Sara,53,15.0,0,False,Loss,1,0,0,0,0,0,0
291,2024-03-16,T20,Green,5,Ultra Insane,2,Sara,Leo,77,5.0,2,True,Win,1,0,0,0,0,0,0
292,2024-02-15,ODI,Dry,6,Medium,1,Nikita,Joe,169,50.0,0,False,Loss,0,1,0,0,0,0,0
292,2024-02-15,ODI,Dry,6,Medium,2,Joe,Nikita,97,50.0,3,True,Win,1,0,0,0,0,0,0
293,2024-09-02,ODI,Bouncy,7,Ultra Insane,1,Leo,Anya,153,20.0,5,False,Win,0,1,0,0,0,0,0
293,2024-09-02,ODI,Bouncy,7,Ultra Insane,2,Anya,Leo,162,30.0,2,True,Loss,0,1,0,0,0,0,0
294,2024-09-02,Test,Green,8,Medium,1,Karthik,Nikita,171,50.0,3,False,Win,0,1,0,0,0,0,0
294,2024-09-02,Test,Green,8,Medium,2,Nikita,Karthik,23,40.0,3,True,Loss,0,0,0,0,0,0,0
295,2024-12-19,T20,Green,9,Medium,1,Nikita,Arjun,58,15.0,0,False,Win,1,0,0,0,0,0,0
295,2024-12-19,T20,Green,9,Medium,2,Arjun,Nikita,196,15.0,0,True,Loss,0,1,0,0,0,0,0
296,2024-09-01,T20,Dry,10,Hard,1,Anya,Ragz,21,20.0,2,False,Loss,0,0,0,0,0,0,0
296,2024-09-01,T20,Dry,10,Hard,2,Ragz,Anya,71,10.0,2,True,Win,1,0,0,0,0,0,0
297,2024-11-04,Test,Normal,11,Hard,1,Anya,Leo,75,30.0,3,False,Draw,1,0,0,0,0,0,0
297,2024-11-04,Test,Normal,11,Hard,2,Leo,Anya,57,30.0,5,True,Draw,1,0,0,0,0,0,0
298,2024-12-29,T20,Bouncy,12,Hard,1,Zafi,Ragz,208,15.0,3,False,Win,0,0,1,0,0,0,0
298,2024-12-29,T20,Bouncy,12,Hard,2,Ragz,Zafi,6,15.0,0,True,Loss,0,0,0,0,0,0,0
299,2024-01-30,ODI,Bouncy,13,Hard,1,Rohan,Ragz,176,20.0,2,False,Loss,0,1,0,0,0,0,0
299,2024-01-30,ODI,Bouncy,13,Hard,2,Ragz,Rohan,212,20.0,4,True,Win,0,0,1,0,0,0,0
300,2024-08-08,T20,Normal,1,Hard,1,Sara,Sid,111,15.0,0,False,Win,0,1,0,0,0,0,0
300,2024-08-08,T20,Normal,1,Hard,2,Sid,Sara,250,10.0,1,True,Loss,0,0,1,0,0,0,0
301,2024-03-02,ODI,Green,2,Insane,1,Sara,Anya,54,50.0,2,False,Win,1,0,0,0,0,0,0
301,2024-03-02,ODI,Green,2,Insane,2,Anya,Sara,170,40.0,4,True,Loss,0,1,0,0,0,0,0
302,2024-07-25,Test,Green,3,Medium,1,Sid,Leo,63,60.0,3,False,Win,1,0,0,0,0,0,0
302,2024-07-25,Test,Green,3,Medium,2,Leo,Sid,159,30.0,1,True,Loss,0,1,0,0,0,0,0
303,2024-02-28,T20,Dry,4,Insane,1,Rohan,Joe,39,15.0,1,False,Loss,0,0,0,0,0,0,0
303,2024-02-28,T20,Dry,4,Insane,2,Joe,Rohan,80,20.0,6,True,Win,1,0,0,0,0,0,0
304,2024-06-18,ODI,Normal,5,Insane,1,Sid,Leo,59,20.0,1,False,Loss,1,0,0,0,0,0,0
304,2024-06-18,ODI,Normal,5,Insane,2,Leo,Sid,338,50.0,7,True,Win,0,0,0,1,0,0,0
305,2024-12-11,Test,Normal,6,Insane,1,Arjun,Zafi,61,50.0,2,False,Loss,1,0,0,0,0,0,0
305,2024-12-11,Test,Normal,6,Insane,2,Zafi,Arjun,1,40.0,4,True,Win,0,0,0,0,0,0,0
306,2024-04-19,T20,Normal,7,Ultra Insane,1,Sid,Rohan,11,5.0,0,False,Win,0,0,0,0,0,0,0
306,2024-04-19,T20,Normal,7,Ultra Insane,2,Rohan,Sid,110,5.0,4,True,Loss,0,1,0,0,0,0,0
307,2024-12-22,T20,Normal,8,Ultra Insane,1,Rohan,Sara,31,20.0,0,False,Win,0,0,0,0,0,0,0
307,2024-12-22,T20,Normal,8,Ultra Insane,2,Sara,Rohan,1,15.0,5,True,Loss,0,0,0,0,0,0,0
308,2024-06-24,Test,Dry,9,Ultra Insane,1,Vikram,Ragz,26,40.0,4,False,Win,0,0,0,0,0,0,0
308,2024-06-24,Test,Dry,9,Ultra Insane,2,Ragz,Vikram,97,60.0,2,True,Loss,1,0,0,0,0,0,0
309,2024-06-24,Test,Green,10,Medium,1,Anya,Zafi,28,50.0,2,False,Loss,0,0,0,0,0,0,0
309,2024-06-24,Test,Green,10,Medium,2,Zafi,Anya,231,50.0,1,True,Win,0,0,1,0,0,0,0
310,2024-10-17,T20,Bouncy,11,Medium,1,Karthik,Sid,137,20.0,0,False,Win,0,1,0,0,0,0,0
310,2024-10-17,T20,Bouncy,11,Medium,2,Sid,Karthik,69,5.0,0,True,Loss,1,0,0,0,0,0,0
311,2024-06-14,ODI,Bouncy,12,Insane,1,Anya,Arjun,33,40.0,1,False,Loss,0,0,0,0,0,0,0
311,2024-06-14,ODI,Bouncy,12,Insane,2,Arjun,Anya,91,40.0,1,True,Win,1,0,0,0,0,0,0
312,2024-01-03,ODI,Green,13,Insane,1,Sara,Rohan,215,50.0,1,False,Win,0,0,1,0,0,0,0
312,2024-01-03,ODI,Green,13,Insane,2,Rohan,Sara,416,20.0,4,True,Loss,0,0,0,0,1,0,0
313,2024-07-29,Test,Dry,1,Medium,1,Anya,Zafi,127,50.0,0,False,Win,0,1,0,0,0,0,0
313,2024-07-29,Test,Dry,1,Medium,2,Zafi,Anya,213,50.0,2,True,Loss,0,0,1,0,0,0,0
314,2024-06-18,T20,Green,2,Insane,1,Arjun,Sara,2,20.0,4,False,Loss,0,0,0,0,0,0,0
314,2024-06-18,T20,Green,2,Insane,2,Sara,Arjun,39,15.0,2,True,Win,0,0,0,0,0,0,0
315,2024-12-10,T20,Bouncy,3,Insane,1,Zafi,Rohan,8,5.0,3,False,Win,0,0,0,0,0,0,0
315,2024-12-10,T20,Bouncy,3,Insane,2,Rohan,Zafi,67,10.0,3,True,Loss,1,0,0,0,0,0,0
316,2024-04-21,T20,Bouncy,4,Insane,1,Arjun,Sara,50,5.0,6,False,Loss,1,0,0,0,0,0,0
316,2024-04-21,T20,Bouncy,4,Insane,2,Sara,Arjun,68,5.0,2,True,Win,1,0,0,0,0,0,0
317,2024-03-15,T20,Green,5,Hard,1,Rohan,Zafi,59,20.0,1,False,Win,1,0,0,0,0,0,0
317,2024-03-15,T20,Green,5,Hard,2,Zafi,Rohan,57,10.0,0,True,Loss,1,0,0,0,0,0,0
318,2024-05-07,ODI,Green,6,Insane,1,Ragz,Sara,7,50.0,3,False,Loss,0,0,0,0,0,0,0
318,2024-05-07,ODI,Green,6,Insane,2,Sara,Ragz,183,50.0,2,True,Win,0,1,0,0,0,0,0
319,2024-10-19,T20,Normal,7,Ultra Insane,1,Vikram,Anya,150,10.0,3,False,Loss,0,1,0,0,0,0,0
319,2024-10-19,T20,Normal,7,Ultra Insane,2,Anya,Vikram,107,20.0,0,True,Win,0,1,0,0,0,0,0
320,2024-04-28,Test,Dry,8,Insane,1,Ragz,Karthik,64,60.0,1,False,Loss,1,0,0,0,0,0,0
320,2024-04-28,Test,Dry,8,Insane,2,Karthik,Ragz,79,50.0,2,True,Win,1,0,0,0,0,0,0
321,2024-09-07,ODI,Green,9,Hard,1,Karthik,Ragz,96,50.0,2,False,Win,1,0,0,0,0,0,0
321,2024-09-07,ODI,Green,9,Hard,2,Ragz,Karthik,27,50.0,1,True,Loss,0,0,0,0,0,0,0
322,2024-12-25,Test,Normal,10,Insane,1,Zafi,Vikram,66,50.0,1,False,Loss,1,0,0,0,0,0,0
322,2024-12-25,Test,Normal,10,Insane,2,Vikram,Zafi,59,50.0,1,True,Win,1,0,0,0,0,0,0
323,2024-01-13,T20,Normal,11,Insane,1,Rohan,Ragz,60,20.0,0,False,Loss,1,0,0,0,0,0,0
323,2024-01-13,T20,Normal,11,Insane,2,Ragz,Rohan,26,20.0,1,True,Win,0,0,0,0,0,0,0
324,2024-05-09,T20,Green,12,Hard,1,Ragz,Leo,13,15.0,1,False,Win,0,0,0,0,0,0,0
324,2024-05-09,T20,Green,12,Hard,2,Leo,Ragz,23,10.0,3,True,Loss,0,0,0,0,0,0,0
325,2024-11-11,T20,Bouncy,13,Ultra Insane,1,Joe,Nikita,38,10.0,5,False,Loss,0,0,0,0,0,0,0
325,2024-11-11,T20,Bouncy,13,Ultra Insane,2,Nikita,Joe,67,5.0,6,True,Win,1,0,0,0,0,0,0
326,2024-12-02,ODI,Bouncy,1,Ultra Insane,1,Rohan,Arjun,343,50.0,3,False,Loss,0,0,0,1,0,0,0
326,2024-12-02,ODI,Bouncy,1,Ultra Insane,2,Arjun,Rohan,57,50.0,4,True,Win,1,0,0,0,0,0,0
327,2024-10-21,T20,Green,2,Hard,1,Vikram,Karthik,72,20.0,5,False,Win,1,0,0,0,0,0,0
327,2024-10-21,T20,Green,2,Hard,2,Karthik,Vikram,204,10.0,1,True,Loss,0,0,1,0,0,0,0
328,2024-02-08,ODI,Green,3,Hard,1,Anya,Sara,384,50.0,0,False,Win,0,0,0,1,0,0,0
328,2024-02-08,ODI,Green,3,Hard,2,Sara,Anya,18,30.0,3,True,Loss,0,0,0,0,0,0,0
329,2024-09-02,T20,Green,4,Ultra Insane,1,Arjun,Nikita,52,10.0,4,False,Loss,1,0,0,0,0,0,0
329,2024-09-02,T20,Green,4,Ultra Insane,2,Nikita,Arjun,16,10.0,1,True,Win,0,0,0,0,0,0,0
330,2024-06-25,T20,Green,5,Hard,1,Karthik,Rohan,72,15.0,1,False,Win,1,0,0,0,0,0,0
330,2024-06-25,T20,Green,5,Hard,2,Rohan,Karthik,36,5.0,2,True,Loss,0,0,0,0,0,0,0
331,2024-01-13,Test,Dry,6,Medium,1,Sara,Sid,85,30.0,2,False,Win,1,0,0,0,0,0,0
331,2024-01-13,Test,Dry,6,Medium,2,Sid,Sara,171,30.0,1,True,Loss,0,1,0,0,0,0,0
332,2024-02-27,ODI,Normal,7,Medium,1,Arjun,Zafi,154,50.0,2,False,Loss,0,1,0,0,0,0,0
332,2024-02-27,ODI,Normal,7,Medium,2,Zafi,Arjun,449,20.0,4,True,Win,0,0,0,0,1,0,0
333,2024-10-12,Test,Dry,8,Ultra Insane,1,Vikram,Ragz,242,50.0,4,False,Win,0,0,1,0,0,0,0
333,2024-10-12,Test,Dry,8,Ultra Insane,2,Ragz,Vikram,17,30.0,4,True,Loss,0,0,0,0,0,0,0
334,2024-06-28,ODI,Normal,9,Hard,1,Sid,Anya,17,30.0,1,False,Loss,0,0,0,0,0,0,0
